"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"HRG","HRG Group, Inc.","19.44","3892492467.36","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hrg",
"IKNX","Ikonics Corporation","9.75","19682841.75","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/iknx",
"IMAX","Imax Corporation","31.95","2118701436.3","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/imax",
"ITGR","Integer Holdings Corporation","40.2","1246156584","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/itgr",
"IDCC","InterDigital, Inc.","85.75","2941798753.25","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/idcc",
"ISDR","Issuer Direct Corporation","11.35","32961693.9","n/a","n/a","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/isdr",
"ITUS","ITUS Corporation","2.325","20362466.25","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/itus",
"KGJI","Kingold Jewelry Inc.","1.07","70640187.69","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/kgji",
"LC","LendingClub Corporation","5.35","2140843176.05","n/a","2014","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lc",
"TAX","Liberty Tax, Inc.","14.3","181360465","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/tax",
"LLNW","Limelight Networks, Inc.","2.51","268746643.76","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/llnw",
"LQDT","Liquidity Services, Inc.","7.35","230720535.15","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lqdt",
"LKSD","LSC Communications, Inc.","24.23","821572667.5","n/a","2016","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/lksd",
"MARA","Marathon Patent Group, Inc.","0.8299","16019121.5128","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/mara",
"MCHX","Marchex, Inc.","2.66","114647061.34","n/a","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mchx",
"MA","Mastercard Incorporated","112.24","124461151384","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ma",
"MMS","Maximus, Inc.","57.42","3721593122.28","n/a","1997","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mms",
"MXWL","Maxwell Technologies, Inc.","5.63","181684181.75","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mxwl",
"MELI","MercadoLibre, Inc.","219.13","9676203173.32","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/meli",
"MLNK","ModusLink Global Solutions, Inc","1.59","88329335.19","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mlnk",
"MGI","Moneygram International, Inc.","16.29","878029322.13","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mgi",
"MSCI","MSCI Inc","97.93","8857828824.88","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/msci",
"LABL","Multi-Color Corporation","70.35","1192180787.7","n/a","1987","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/labl",
"NCR","NCR Corporation","44.45","5336908896.9","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/ncr",
"NTES","NetEase, Inc.","277.22","20801522611.88","75036154","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ntes",
"EGOV","NIC Inc.","20.5","1368877885.5","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/egov",
"NLSN","Nielsen N.V.","41.68","14902265074.32","n/a","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/nlsn",
"NOVT","Novanta Inc.","27.2","937295326.4","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/novt",
"OMNT","Ominto, Inc.","13.27","232663175.4","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/omnt",
"ONVI","Onvia, Inc.","4.35","31375888.8","n/a","2000","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/onvi",
"PAR","PAR Technology Corporation","7.26","114499964.7","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/par",
"PYPL","PayPal Holdings, Inc.","43.04","51974382391.36","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pypl",
"PCO","Pendrell Corporation","6.25","154001525","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/pco",
"PFSW","PFSweb, Inc.","6.1","114284110","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pfsw",
"PBI","Pitney Bowes Inc.","12.99","2419778615.91","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/pbi",
"PLPM","Planet Payment, Inc.","4.28","212104546.36","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/plpm",
"PCOM","Points International, Ltd.","7.63","113453323.62","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pcom",
"QIWI","QIWI plc","16.145","726907749.515","45023707","2013","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/qiwi",
"QUAD","Quad Graphics, Inc","24.22","1264018379.26","n/a","n/a","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/quad",
"QNST","QuinStreet, Inc.","3.9","177135858.9","n/a","2010","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/qnst",
"RRD","R.R. Donnelley & Sons Company","11.78","823256997.54","n/a","n/a","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/rrd",
"RDWR","Radware Ltd.","15.83","699225347","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rdwr",
"REIS","Reis, Inc","17.85","204966141.45","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/reis",
"REFR","Research Frontiers Incorporated","1.27","30535684.42","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/refr",
"RECN","Resources Connection, Inc.","13.6","404239899.2","n/a","2000","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/recn",
"NAME","Rightside Group, Ltd.","9.71","190699593.55","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/name",
"RBA","Ritchie Bros. Auctioneers Incorporated","31.98","3416496154.5","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rba",
"RMGN","RMG Networks Holding Corporation","0.72","32129243.28","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rmgn",
"RPXC","RPX Corporation","12.375","600511477.5","n/a","2011","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/rpxc",
"SAJA","Sajan, Inc.","3.41","16355666.03","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/saja",
"SREV","ServiceSource International, Inc.","3.7","327249289.8","n/a","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/srev",
"SFLY","Shutterfly, Inc.","48.35","1627004672.7","n/a","2006","Miscellaneous","Other Consumer Services","http://www.nasdaq.com/symbol/sfly",
"SITO","SITO Mobile, Ltd.","2.11","43637009.17","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/sito",
"BID","Sotheby&#39;s","46.12","2463368911.44","n/a","1988","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/bid",
"SGRP","SPAR Group, Inc.","1.01","20845884.9","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/sgrp",
"LOV","Spark Networks, Inc.","1.01","32321056.46","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lov",
"SPB           ","Spectrum Brands Holdings, Inc.","138.46","8144584257.46","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/spb",
"SPEX","Spherix Incorporated","1.0817","5347847.9993","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/spex",
"STMP","Stamps.com Inc.","107.5","1811140220","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/stmp",
"TRHC","Tabula Rasa HealthCare, Inc.","13.07","223144985.69","n/a","2016","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/trhc",
"TTGT","TechTarget, Inc.","9.01","247076860.15","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ttgt",
"JYNT","The Joint Corp.","3.83","49998853.73","n/a","2014","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/jynt",
"PCLN","The Priceline Group Inc. ","1769.76","87019837189.92","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pcln",
"NCTY","The9 Limited","1.04","19730391.2","18971530","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ncty",
"TIVO","TiVo Corporation","18.5","2241275795.5","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/tivo",
"TSS","Total System Services, Inc.","52.68","9659122487.88","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/tss",
"TNET","TriNet Group, Inc.","28.47","1943595853.29","n/a","2014","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/tnet",
"ULBI","Ultralife Corporation","5.35","82195570.3","n/a","1992","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ulbi",
"USAT","USA Technologies, Inc.","4.6","185507305","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usat",
"USATP","USA Technologies, Inc.","22.22","9889299.86","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usatp",
"VNTV","Vantiv, Inc.","62.89","12391300092.14","n/a","2012","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vntv",
"PAY","Verifone Systems, Inc.","17.9","1997905367.5","n/a","2005","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/pay",
"VVI","Viad Corp","43.7","888317693.2","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vvi",
"VHC","VirnetX Holding Corp","2.2","127918753.6","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/vhc",
"V","Visa Inc.","88.74","205940704336.2","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/v",
"WAGE","WageWorks, Inc.","71.65","2657647460.35","n/a","2012","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wage",
"WBMD","WebMD Health Corp","52.58","1983973798.4","n/a","2005","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wbmd",
"WSTC","West Corporation","24.41","2034633719.47","n/a","2013","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wstc",
"WU","Western Union Company (The)","19.36","9219884451.36","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wu",
"WEX","WEX Inc.","103.17","4409609088.15","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wex",
"WILN","Wi-LAN Inc","1.99","235958640.19","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/wiln",
"WNS","WNS (Holdings) Limited","27.99","1397972669.67","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wns",
"XELB","Xcel Brands, Inc","2.75","51411200.5","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/xelb",
"XRX","Xerox Corporation","7.12","7238074534.24","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/xrx",
"Z","Zillow Group, Inc.","34.15","6240142656.55","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/z",
"ZG","Zillow Group, Inc.","34.16","6241969931.12","n/a","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/zg",
