"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"PANL","Pangaea Logistics Solutions Ltd.","3.4","124640651","n/a","2013","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/panl",
"PATI","Patriot Transportation Holding, Inc.","22.7","74668313.1","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/pati",
"PHII","PHI, Inc.","12.2","191361916.6","n/a","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/phii",
"PHIIK","PHI, Inc.","12.05","189009106.15","n/a","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/phiik",
"PXS","Pyxis Tankers Inc.","1.95","35641891.35","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/pxs",
"RLGT","Radiant Logistics, Inc.","5.64","275250324.36","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/rlgt",
"RRTS","Roadrunner Transportation Systems, Inc","6.49","248828715.74","n/a","2010","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/rrts",
"RYAAY","Ryanair Holdings plc","85.82","8786094463.58","102378169","1997","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/ryaay",
"SB","Safe Bulkers, Inc","2.51","249187064.65","n/a","2008","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sb",
"SAIA","Saia, Inc.","43.4","1104378751","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/saia",
"SALT","Scorpio Bulkers Inc.","9.7","730502014.2","n/a","2013","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/salt",
"SLTB","Scorpio Bulkers Inc.","24.53","0","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sltb",
"SBNA","Scorpio Tankers Inc.","24.0768","0","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sbna",
"SBNB","Scorpio Tankers Inc.","25.24","0","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sbnb",
"STNG","Scorpio Tankers Inc.","4.31","752654244.05","n/a","2010","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/stng",
"CKH","SEACOR Holdings, Inc.","64.78","1127557181.88","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ckh",
"SHIP","Seanergy Maritime Holdings Corp","0.875","31415820.625","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ship",
"SHIPW","Seanergy Maritime Holdings Corp","0.17","0","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/shipw",
"SSW","Seaspan Corporation","6.46","684073198.64","n/a","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ssw",
"SSWN","Seaspan Corporation","25.19","0","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sswn",
"SFL","Ship Finance International Limited","13.7","1281012677.5","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sfl",
"SINO","Sino-Global Shipping America, Ltd.","2.79","27496942.65","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/sino",
"SKYW","SkyWest, Inc.","31.15","1614144125.65","n/a","1986","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/skyw",
"LUV","Southwest Airlines Company","54.54","33555981738.96","n/a","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/luv",
"SAVE","Spirit Airlines, Inc.","51.85","3595093273.3","n/a","2011","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/save",
"SBLK","Star Bulk Carriers Corp.","12.71","801604181.09","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sblk",
"SBLKL","Star Bulk Carriers Corp.","24.95","0","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sblkl",
"GASS","StealthGas, Inc.","3.86","153911702.28","n/a","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/gass",
"STB","Student Transportation Inc","5.98","551184409.88","n/a","n/a","Transportation","Other Transportation","http://www.nasdaq.com/symbol/stb",
"SWFT","Swift Transportation Company","20.02","2663949167.88","n/a","2010","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/swft",
"TK","Teekay Corporation","9.34","799928643.1","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/tk",
"TOPS","TOP Ships Inc.","0.5001","7662387.6711","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/tops",
"TNP","Tsakos Energy Navigation Ltd","4.8","404500156.8","n/a","2002","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/tnp",
"UNP","Union Pacific Corporation","107.03","86811152357.16","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/unp",
"UAL","United Continental Holdings, Inc.","70.88","22300453502.88","n/a","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/ual",
"UPS","United Parcel Service, Inc.","104.99","91267508198.46","n/a","1999","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/ups",
"ULH","Universal Logistics Holdings, Inc.","13.05","371179766.7","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/ulh",
"USAK","USA Truck, Inc.","7.24","59563212.12","n/a","1992","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/usak",
"USDP","USD Partners LP","12.6","288642375","n/a","2014","Transportation","Railroads","http://www.nasdaq.com/symbol/usdp",
"WERN","Werner Enterprises, Inc.","25.45","1837305309.35","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/wern",
"YRCW","YRC Worldwide, Inc.","10.47","351029218.62","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/yrcw",
"ZTO","ZTO Express (Cayman) Inc.","11.97","8754935086.8","n/a","2016","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/zto",
